provinceID,x,y,province_r,province_g,province_b,owner_r,owner_g,owner_b,owner_name
province_0492,2537,1497,64,217,171,159,163,165,Buyeo
province_0493,2882,562,64,218,205,159,163,165,Buyeo
province_0494,1688,1665,64,229,219,159,163,165,Buyeo
province_0495,3347,469,64,244,201,159,163,165,Buyeo
province_0496,4541,453,64,246,216,159,163,165,Buyeo
province_0497,2402,557,64,252,137,168,28,7,Rome
province_0498,3547,535,64,255,220,158,211,120,Unknown29
province_0499,4378,1115,65,79,160,159,163,165,Buyeo
province_0500,2577,1500,65,90,50,159,163,165,Buyeo
province_0501,2182,1080,65,93,77,159,163,165,Buyeo
province_0502,2540,1180,65,98,153,159,163,165,Buyeo
province_0503,2861,701,65,107,254,168,28,7,Rome
province_0504,4058,1234,65,117,124,159,163,165,Buyeo
province_0505,3233,426,65,121,67,159,163,165,Buyeo
province_0506,1564,1536,65,125,142,159,163,165,Buyeo
province_0507,2489,505,65,139,188,168,28,7,Rome
province_0508,3829,852,65,146,56,222,58,63,Eastern_Han_Empire
province_0509,2518,451,65,150,150,159,163,165,Buyeo
province_0510,141,1261,65,154,126,159,163,165,Buyeo
province_0511,2444,337,65,168,190,159,163,165,Buyeo
province_0512,1213,659,65,185,139,159,163,165,Buyeo
province_0513,4495,1381,65,186,86,159,163,165,Buyeo
province_0514,2875,1031,65,189,185,20,125,175,Ethopia
province_0515,2784,1233,65,193,119,159,163,165,Buyeo
province_0516,3477,579,65,199,87,158,211,120,Unknown29
province_0517,1543,202,65,215,211,159,163,165,Buyeo
province_0518,3046,864,65,217,99,255,197,140,Persia_Clients
province_0519,1670,1369,65,218,202,159,163,165,Buyeo
province_0520,1261,818,65,226,174,159,163,165,Buyeo
province_0521,4336,1351,65,228,244,159,163,165,Buyeo
province_0522,902,799,65,233,133,159,163,165,Buyeo
province_0523,3997,1275,65,235,254,159,163,165,Buyeo
province_0524,2578,100,65,246,102,159,163,165,Buyeo
province_0525,3729,809,65,247,158,222,58,63,Eastern_Han_Empire
province_0526,2284,376,65,253,227,159,163,165,Buyeo
province_0527,3351,104,65,254,101,159,163,165,Buyeo
province_0528,3722,1017,66,53,160,159,163,165,Buyeo
province_0529,2569,1373,66,55,211,159,163,165,Buyeo
province_0530,3286,645,66,61,237,65,190,187,Unknown4
province_0531,2652,1313,66,63,88,159,163,165,Buyeo
province_0532,3340,562,66,70,104,147,68,115,Unknown24
province_0533,2120,1012,66,76,233,159,163,165,Buyeo
province_0534,2633,185,66,84,61,159,163,165,Buyeo
province_0535,3122,457,66,84,83,159,163,165,Buyeo
province_0536,2557,510,66,84,96,168,28,7,Rome
province_0537,1868,218,66,87,196,159,163,165,Buyeo
province_0538,2421,1000,66,94,200,159,163,165,Buyeo
province_0539,3333,1151,66,101,146,159,163,165,Buyeo
province_0540,1487,1394,66,110,55,159,163,165,Buyeo
province_0541,2655,1601,66,116,239,159,163,165,Buyeo
province_0542,3685,858,66,141,85,159,163,165,Buyeo
province_0543,1851,225,66,141,127,159,163,165,Buyeo
province_0544,2919,741,66,141,218,168,28,7,Rome
province_0545,2772,411,66,151,155,159,163,165,Buyeo
province_0546,1149,1040,66,157,77,159,163,165,Buyeo
province_0547,2730,668,66,170,147,168,28,7,Rome
province_0548,3698,1108,66,182,228,80,35,89,Unknown7
province_0549,948,909,66,201,176,159,163,165,Buyeo
province_0550,1100,1267,66,206,107,159,163,165,Buyeo
province_0551,3034,552,66,214,175,159,163,165,Buyeo
province_0552,2938,770,66,215,248,168,28,7,Rome
province_0553,3334,791,66,221,138,65,190,187,Unknown4
province_0554,3853,768,66,226,252,222,58,63,Eastern_Han_Empire
province_0555,2111,810,67,53,165,159,163,165,Buyeo
province_0556,2578,523,67,72,167,168,28,7,Rome
province_0557,4021,1055,67,80,249,159,163,165,Buyeo
province_0558,2928,917,67,88,210,159,163,165,Buyeo
province_0559,2774,774,67,93,174,168,28,7,Rome
province_0560,1131,771,67,98,252,159,163,165,Buyeo
province_0561,2585,517,67,100,101,168,28,7,Rome
province_0562,1251,531,67,102,99,159,163,165,Buyeo
province_0563,2344,552,67,109,185,168,28,7,Rome
province_0564,2891,318,67,110,94,159,163,165,Buyeo
province_0565,3328,863,67,113,141,159,163,165,Buyeo
province_0566,2332,484,67,125,105,168,28,7,Rome
province_0567,4034,1267,67,136,120,159,163,165,Buyeo
province_0568,2900,520,67,144,70,159,163,165,Buyeo
province_0569,2355,462,67,146,82,168,28,7,Rome
province_0570,4358,1384,67,148,151,159,163,165,Buyeo
province_0571,2493,450,67,171,143,159,163,165,Buyeo
province_0572,2463,1201,67,176,159,159,163,165,Buyeo
province_0573,2990,1086,67,184,94,159,163,165,Buyeo
province_0574,3839,705,67,196,187,222,58,63,Eastern_Han_Empire
province_0575,4042,1101,67,224,115,159,163,165,Buyeo
province_0576,2581,510,67,233,197,159,163,165,Buyeo
province_0577,2634,760,67,238,102,168,28,7,Rome
province_0578,1315,1175,67,242,133,159,163,165,Buyeo
province_0579,1588,1702,67,242,192,159,163,165,Buyeo
province_0580,3783,739,67,250,91,222,58,63,Eastern_Han_Empire
province_0581,2264,763,67,255,111,159,163,165,Buyeo
province_0582,3933,998,68,64,200,159,163,165,Buyeo
province_0583,2690,364,68,74,63,159,163,165,Buyeo
province_0584,1671,397,68,85,148,159,163,165,Buyeo
province_0585,2588,332,68,93,185,159,163,165,Buyeo
province_0586,3298,439,68,94,229,159,163,165,Buyeo
province_0587,2481,513,68,95,173,168,28,7,Rome
province_0588,1603,273,68,97,156,159,163,165,Buyeo
province_0589,1513,1572,68,97,242,159,163,165,Buyeo
province_0590,1545,1804,68,101,106,159,163,165,Buyeo
province_0591,3967,1725,68,111,144,159,163,165,Buyeo
province_0592,3654,858,68,113,141,159,163,165,Buyeo
province_0593,2574,1165,68,128,109,159,163,165,Buyeo
province_0594,4138,681,68,142,97,255,255,0,Japan
province_0595,3651,1177,68,143,194,159,163,165,Buyeo
province_0596,1358,1126,68,145,64,159,163,165,Buyeo
province_0597,3197,62,68,147,154,159,163,165,Buyeo
province_0598,2258,436,68,150,126,159,163,165,Buyeo
province_0599,3304,933,68,152,65,125,125,195,Unknown14
province_0600,2853,1495,68,155,214,159,163,165,Buyeo
province_0601,1487,1787,68,156,203,159,163,165,Buyeo
province_0602,2171,1119,68,158,178,159,163,165,Buyeo
province_0603,2771,1683,68,167,113,159,163,165,Buyeo
province_0604,3390,826,68,176,219,73,116,129,Unknown6
province_0605,3357,844,68,186,153,159,163,165,Buyeo
province_0606,3427,455,68,187,168,158,211,120,Unknown29
province_0607,3104,926,68,187,175,159,163,165,Buyeo
province_0608,2673,1476,68,191,229,159,163,165,Buyeo
province_0609,2490,1089,68,197,255,159,163,165,Buyeo
province_0610,1480,1732,68,199,168,159,163,165,Buyeo
province_0611,2566,502,68,201,236,159,163,165,Buyeo
province_0612,2905,515,68,203,55,159,163,165,Buyeo
province_0613,3028,401,68,205,99,159,163,165,Buyeo
province_0614,2707,614,68,207,115,168,28,7,Rome
province_0615,2784,622,68,213,189,168,28,7,Rome
province_0616,452,419,68,229,156,159,163,165,Buyeo
province_0617,2938,862,68,248,129,159,163,165,Buyeo
province_0618,3320,1338,68,255,170,159,163,165,Buyeo
province_0619,2722,269,69,51,189,159,163,165,Buyeo
province_0620,2497,477,69,58,179,159,163,165,Buyeo
province_0621,2256,733,69,60,162,168,28,7,Rome
province_0622,4149,1775,69,61,154,159,163,165,Buyeo
province_0623,1222,531,69,65,137,159,163,165,Buyeo
province_0624,2585,531,69,71,60,168,28,7,Rome
province_0625,2331,434,69,81,158,168,28,7,Rome
province_0626,2554,295,69,93,178,159,163,165,Buyeo
province_0627,2777,1322,69,97,138,159,163,165,Buyeo
province_0628,3828,627,69,97,183,222,58,63,Eastern_Han_Empire
province_0629,2977,1535,69,101,86,159,163,165,Buyeo
province_0630,3458,803,69,112,154,159,163,165,Buyeo
province_0631,1391,652,69,113,51,159,163,165,Buyeo
province_0632,1051,1001,69,120,178,225,70,26,Unknown50
province_0633,2679,1501,69,121,136,159,163,165,Buyeo
province_0634,2159,1061,69,127,120,159,163,165,Buyeo
province_0635,1093,973,69,136,154,159,163,165,Buyeo
province_0636,1451,1717,69,146,153,159,163,165,Buyeo
province_0637,1434,1775,69,149,209,159,163,165,Buyeo
province_0638,2891,1060,69,152,248,159,163,165,Buyeo
province_0639,1470,580,69,157,125,159,163,165,Buyeo
province_0640,3349,968,69,160,58,216,141,84,Satavahana
province_0641,4541,1064,69,166,160,159,163,165,Buyeo
province_0642,1015,825,69,174,254,159,163,165,Buyeo
province_0643,3436,397,69,197,142,159,163,165,Buyeo
province_0644,2288,1155,69,201,132,159,163,165,Buyeo
province_0645,2975,417,69,201,246,159,163,165,Buyeo
province_0646,1369,1186,69,206,148,159,163,165,Buyeo
province_0647,2569,444,69,211,247,159,163,165,Buyeo
province_0648,2486,1255,69,218,242,159,163,165,Buyeo
province_0649,4500,1384,69,222,73,159,163,165,Buyeo
province_0650,3777,1082,69,226,101,76,93,191,Fugan
province_0651,4080,1389,69,226,226,159,163,165,Buyeo
province_0652,3277,715,69,228,195,65,190,187,Unknown4
province_0653,3433,140,69,229,173,159,163,165,Buyeo
province_0654,2401,476,69,229,242,168,28,7,Rome
province_0655,2556,966,69,241,237,159,163,165,Buyeo
province_0656,484,407,69,241,248,159,163,165,Buyeo
province_0657,2929,636,69,250,129,168,28,7,Rome
province_0658,1366,619,70,51,90,159,163,165,Buyeo
province_0659,2770,311,70,57,55,159,163,165,Buyeo
province_0660,1387,1182,70,60,64,159,163,165,Buyeo
province_0661,2590,550,70,77,222,168,28,7,Rome
province_0662,2539,1326,70,79,176,159,163,165,Buyeo
province_0663,3691,1193,70,81,224,159,163,165,Buyeo
province_0664,2533,620,70,84,202,168,28,7,Rome
province_0665,3331,930,70,87,90,125,125,195,Unknown14
province_0666,1637,1680,70,91,59,159,163,165,Buyeo
province_0667,2432,491,70,109,54,168,28,7,Rome
province_0668,2318,1097,70,112,154,159,163,165,Buyeo
province_0669,4111,704,70,115,58,255,255,0,Japan
province_0670,2717,1674,70,121,245,159,163,165,Buyeo
province_0671,94,864,70,125,155,159,163,165,Buyeo
province_0672,2516,1096,70,134,227,159,163,165,Buyeo
province_0673,3820,907,70,156,240,222,58,63,Eastern_Han_Empire
province_0674,2825,656,70,160,106,168,28,7,Rome
province_0675,2338,414,70,164,187,168,28,7,Rome
province_0676,2614,477,70,166,100,159,163,165,Buyeo
province_0677,1446,1630,70,174,248,159,163,165,Buyeo
province_0678,2183,268,70,175,129,159,163,165,Buyeo
province_0679,3042,745,70,196,108,242,175,109,Persia
province_0680,4188,215,70,198,106,159,163,165,Buyeo
province_0681,2579,582,70,202,114,168,28,7,Rome
province_0682,3580,890,70,211,246,159,163,165,Buyeo
province_0683,2940,682,70,217,220,255,197,140,Persia_Clients
province_0684,4567,1704,70,240,71,159,163,165,Buyeo
province_0685,3757,486,70,245,95,159,163,165,Buyeo
province_0686,797,713,71,50,72,159,163,165,Buyeo
province_0687,2236,785,71,50,86,159,163,165,Buyeo
province_0688,3464,443,71,50,103,158,211,120,Unknown29
province_0689,2935,597,71,59,96,190,85,69,Roman_Clients
province_0690,3746,882,71,60,91,222,58,63,Eastern_Han_Empire
province_0691,918,794,71,70,148,159,163,165,Buyeo
province_0692,2548,1031,71,98,229,159,163,165,Buyeo
province_0693,1615,1834,71,98,233,159,163,165,Buyeo
province_0694,2738,1526,71,135,222,159,163,165,Buyeo
province_0695,4432,1398,71,156,78,159,163,165,Buyeo
province_0696,1535,1559,71,171,194,159,163,165,Buyeo
province_0697,4042,200,71,174,182,159,163,165,Buyeo
province_0698,2367,462,71,185,228,168,28,7,Rome
province_0699,2342,397,71,190,103,168,28,7,Rome
province_0700,2354,620,71,191,164,168,28,7,Rome
province_0701,2723,626,71,193,238,168,28,7,Rome
province_0702,3474,930,71,194,61,232,9,75,Unknown52
province_0703,2880,1044,71,198,97,20,125,175,Ethopia
province_0704,2713,537,71,209,172,159,163,165,Buyeo
province_0705,2460,1186,71,212,138,159,163,165,Buyeo
province_0706,2430,1034,71,218,130,159,163,165,Buyeo
province_0707,2508,1161,71,226,247,159,163,165,Buyeo
province_0708,3816,519,71,231,167,159,163,165,Buyeo
province_0709,3365,797,71,231,183,65,190,187,Unknown4
province_0710,2685,474,71,233,90,159,163,165,Buyeo
province_0711,1243,714,71,235,95,159,163,165,Buyeo
province_0712,2504,528,71,236,253,168,28,7,Rome
province_0713,3791,602,71,237,133,222,58,63,Eastern_Han_Empire
province_0714,2395,584,71,240,61,168,28,7,Rome
province_0715,2449,551,71,244,125,168,28,7,Rome
province_0716,3100,155,71,247,163,159,163,165,Buyeo
province_0717,2470,302,71,248,208,159,163,165,Buyeo
province_0718,2841,495,71,251,146,159,163,165,Buyeo
province_0719,2892,638,72,50,208,168,28,7,Rome
province_0720,1443,1776,72,58,86,159,163,165,Buyeo
province_0721,3373,700,72,78,156,159,163,165,Buyeo
province_0722,2700,1752,72,81,112,159,163,165,Buyeo
province_0723,1582,1411,72,98,147,159,163,165,Buyeo
province_0724,3087,948,72,101,201,159,163,165,Buyeo
province_0725,1423,1675,72,103,73,159,163,165,Buyeo
province_0726,3768,797,72,104,65,222,58,63,Eastern_Han_Empire
province_0727,2547,1284,72,110,119,159,163,165,Buyeo
province_0728,2827,401,72,119,172,159,163,165,Buyeo
province_0729,3650,735,72,148,62,159,163,165,Buyeo
province_0730,1588,1189,72,149,57,159,163,165,Buyeo
province_0731,1126,745,72,163,214,159,163,165,Buyeo
province_0732,2842,468,72,164,153,159,163,165,Buyeo
province_0733,3898,812,72,170,255,222,58,63,Eastern_Han_Empire
province_0734,2290,1083,72,187,254,159,163,165,Buyeo
province_0735,1082,778,72,191,113,159,163,165,Buyeo
province_0736,1442,1888,72,193,175,159,163,165,Buyeo
province_0737,4158,678,72,194,88,159,163,165,Buyeo
province_0738,1806,1424,72,196,110,159,163,165,Buyeo
province_0739,3423,1028,72,200,230,216,141,84,Satavahana
province_0740,2679,1777,72,228,74,159,163,165,Buyeo
province_0741,1748,1415,72,233,185,159,163,165,Buyeo
province_0742,1868,220,72,235,118,159,163,165,Buyeo
province_0743,3402,1113,72,252,116,149,154,204,Ceras
province_0744,1417,1692,72,252,186,159,163,165,Buyeo
province_0745,3169,233,72,255,68,159,163,165,Buyeo
province_0746,2889,1296,72,255,233,159,163,165,Buyeo
province_0747,3320,749,73,51,215,65,190,187,Unknown4
province_0748,1576,1566,73,59,248,159,163,165,Buyeo
province_0749,1726,1394,73,60,60,159,163,165,Buyeo
province_0750,3656,836,73,74,216,159,163,165,Buyeo
province_0751,3635,641,73,81,248,222,58,63,Eastern_Han_Empire
province_0752,2327,433,73,82,57,168,28,7,Rome
province_0753,2822,558,73,96,175,159,163,165,Buyeo
province_0754,1284,275,73,104,84,159,163,165,Buyeo
province_0755,2783,1519,73,106,230,159,163,165,Buyeo
province_0756,1347,1079,73,113,56,159,163,165,Buyeo
province_0757,2714,653,73,116,129,168,28,7,Rome
province_0758,798,606,73,132,189,159,163,165,Buyeo
province_0759,4029,520,73,135,175,159,163,165,Buyeo
province_0760,1299,668,73,141,205,159,163,165,Buyeo
province_0761,3709,624,73,145,59,222,58,63,Eastern_Han_Empire
province_0762,3743,463,73,156,161,159,163,165,Buyeo
province_0763,1564,1495,73,161,70,159,163,165,Buyeo
province_0764,1341,690,73,170,148,159,163,165,Buyeo
province_0765,786,625,73,188,125,159,163,165,Buyeo
province_0766,3827,880,73,193,240,222,58,63,Eastern_Han_Empire
province_0767,2403,1102,73,196,184,159,163,165,Buyeo
province_0768,3776,1325,73,200,127,170,128,42,Unknown34
province_0769,2512,444,73,214,178,159,163,165,Buyeo
province_0770,1174,924,73,218,223,139,204,130,Maya
province_0771,1234,598,73,220,145,159,163,165,Buyeo
province_0772,2484,451,73,220,206,159,163,165,Buyeo
province_0773,3169,727,73,221,212,255,197,140,Persia_Clients
province_0774,1483,563,73,228,133,159,163,165,Buyeo
province_0775,3861,1120,73,250,144,159,163,165,Buyeo
province_0776,2475,678,74,50,151,168,28,7,Rome
province_0777,2525,586,74,51,95,168,28,7,Rome
province_0778,969,947,74,57,218,159,163,165,Buyeo
province_0779,2699,205,74,59,247,159,163,165,Buyeo
province_0780,2532,468,74,82,83,159,163,165,Buyeo
province_0781,3110,730,74,84,71,242,175,109,Persia
province_0782,990,815,74,97,80,159,163,165,Buyeo
province_0783,3343,881,74,98,52,128,0,0,Unknown15
province_0784,2949,993,74,106,146,43,89,104,Saba
province_0785,2069,2137,74,131,59,159,163,165,Buyeo
province_0786,901,725,74,133,105,159,163,165,Buyeo
province_0787,1594,1657,74,149,145,159,163,165,Buyeo
province_0788,2864,872,74,155,204,159,163,165,Buyeo
province_0789,2668,371,74,158,123,159,163,165,Buyeo
province_0790,3112,886,74,158,184,159,163,165,Buyeo
province_0791,2467,519,74,186,211,168,28,7,Rome
province_0792,3385,419,74,188,231,159,163,165,Buyeo
province_0793,3155,492,74,189,235,159,163,165,Buyeo
province_0794,2444,763,74,191,198,159,163,165,Buyeo
province_0795,2345,592,74,192,116,168,28,7,Rome
province_0796,1418,553,74,206,198,159,163,165,Buyeo
province_0797,4235,1281,74,210,75,159,163,165,Buyeo
province_0798,1827,1399,74,211,186,159,163,165,Buyeo
province_0799,2790,334,74,217,58,159,163,165,Buyeo
province_0800,3005,270,74,219,211,159,163,165,Buyeo
province_0801,3197,418,74,222,148,159,163,165,Buyeo
province_0802,2891,437,74,224,100,159,163,165,Buyeo
province_0803,1371,563,74,245,151,159,163,165,Buyeo
province_0804,3924,228,74,247,59,159,163,165,Buyeo
province_0805,4228,1878,74,247,118,159,163,165,Buyeo
province_0806,2875,1241,74,248,162,159,163,165,Buyeo
province_0807,1149,1170,74,255,180,159,163,165,Buyeo
province_0808,4431,1958,75,55,61,159,163,165,Buyeo
province_0809,1151,956,75,67,252,159,163,165,Buyeo
province_0810,2313,357,75,71,253,159,163,165,Buyeo
province_0811,2632,619,75,76,189,168,28,7,Rome
province_0812,2632,1260,75,79,108,159,163,165,Buyeo
province_0813,2444,578,75,80,156,168,28,7,Rome
province_0814,3342,932,75,95,126,216,141,84,Satavahana
province_0815,843,750,75,99,227,159,163,165,Buyeo
province_0816,1183,242,75,100,233,159,163,165,Buyeo
province_0817,3970,2315,75,105,197,159,163,165,Buyeo
province_0818,2999,388,75,106,142,159,163,165,Buyeo
province_0819,4015,1154,75,110,203,159,163,165,Buyeo
province_0820,2513,535,75,117,179,168,28,7,Rome
province_0821,2530,375,75,126,117,159,163,165,Buyeo
province_0822,2402,496,75,135,91,168,28,7,Rome
province_0823,3404,495,75,135,116,158,211,120,Unknown29
province_0824,2879,1362,75,141,197,159,163,165,Buyeo
province_0825,2618,562,75,148,144,168,28,7,Rome
province_0826,3085,866,75,150,54,181,180,4,Gerrha
province_0827,1482,2049,75,173,88,159,163,165,Buyeo
province_0828,2448,348,75,176,201,159,163,165,Buyeo
province_0829,3264,621,75,193,132,65,190,187,Unknown4
province_0830,2539,675,75,200,225,168,28,7,Rome
province_0831,2894,1423,75,203,247,159,163,165,Buyeo
province_0832,3676,624,75,204,236,158,211,120,Unknown29
province_0833,3400,849,75,209,93,252,162,98,Unknown56
province_0834,2313,626,75,211,186,168,28,7,Rome
province_0835,1185,567,75,216,128,159,163,165,Buyeo
province_0836,3866,1748,75,228,175,159,163,165,Buyeo
province_0837,1115,499,75,232,58,159,163,165,Buyeo
province_0838,1270,830,75,233,80,159,163,165,Buyeo
province_0839,1291,570,75,233,165,159,163,165,Buyeo
province_0840,2741,1390,75,237,212,159,163,165,Buyeo
province_0841,1505,1861,75,241,104,159,163,165,Buyeo
province_0842,3613,648,75,253,117,222,58,63,Eastern_Han_Empire
province_0843,3179,642,75,254,213,65,190,187,Unknown4
province_0844,3765,1098,75,255,212,76,93,191,Fugan
province_0845,4167,1788,76,66,231,159,163,165,Buyeo
province_0846,3408,811,76,67,184,73,116,129,Unknown6
province_0847,1315,214,76,68,187,159,163,165,Buyeo
province_0848,3524,845,76,70,156,157,101,216,Unknown28
province_0849,3686,1064,76,76,116,159,163,165,Buyeo
province_0850,2880,1314,76,79,217,159,163,165,Buyeo
province_0851,3918,677,76,87,185,222,58,63,Eastern_Han_Empire
province_0852,1479,1953,76,100,232,159,163,165,Buyeo
province_0853,3772,2257,76,104,143,159,163,165,Buyeo
province_0854,1360,952,76,127,253,159,163,165,Buyeo
province_0855,1702,460,76,136,112,159,163,165,Buyeo
province_0856,1060,791,76,152,141,159,163,165,Buyeo
province_0857,3852,1370,76,171,224,159,163,165,Buyeo
province_0858,4011,419,76,174,131,159,163,165,Buyeo
province_0859,1577,1586,76,180,67,159,163,165,Buyeo
province_0860,2498,1070,76,182,108,159,163,165,Buyeo
province_0861,1569,1294,76,184,73,159,163,165,Buyeo
province_0862,1427,1096,76,189,128,159,163,165,Buyeo
